"id";"latitude";"longitude";"depth";"yearcollected";"tname"
372363281;41.82;-8.60;;2003;"Saccorhiza polyschides"
372363427;41.69;-8.85;;2003;"Saccorhiza polyschides"
372363469;41.69;-8.85;;2003;"Saccorhiza polyschides"
372363489;41.82;-8.60;;2003;"Saccorhiza polyschides"
372363497;41.82;-8.60;;2003;"Saccorhiza polyschides"
372363562;41.82;-8.60;;2003;"Saccorhiza polyschides"
372363568;41.75;-8.87;;2003;"Saccorhiza polyschides"
372363657;41.69;-8.85;;2003;"Saccorhiza polyschides"
372363714;41.42;-8.20;;2003;"Saccorhiza polyschides"
372363722;41.82;-8.60;;2003;"Saccorhiza polyschides"
372363772;41.82;-8.60;;2003;"Saccorhiza polyschides"
372363798;41.82;-8.60;;2003;"Saccorhiza polyschides"
372363812;41.82;-8.60;;2003;"Saccorhiza polyschides"
372363828;41.82;-8.60;;2003;"Saccorhiza polyschides"
372363895;41.42;-8.20;;2003;"Saccorhiza polyschides"
372363968;41.82;-8.60;;2003;"Saccorhiza polyschides"
372363982;41.82;-8.60;;2003;"Saccorhiza polyschides"
372363992;41.75;-8.87;;2003;"Saccorhiza polyschides"
372364041;41.79;-8.87;;2003;"Saccorhiza polyschides"
372364143;41.82;-8.60;;2003;"Saccorhiza polyschides"
372364144;41.82;-8.60;;2003;"Saccorhiza polyschides"
372364176;41.42;-8.20;;2003;"Saccorhiza polyschides"
372364305;41.42;-8.20;;2003;"Saccorhiza polyschides"
372364335;41.42;-8.20;;2003;"Saccorhiza polyschides"
372364359;41.69;-8.85;;2003;"Saccorhiza polyschides"
372364492;41.79;-8.87;;2003;"Saccorhiza polyschides"
372430818;51.73;-5.28;;1978;"Saccorhiza polyschides"
372432489;51.73;-5.26;;1982;"Saccorhiza polyschides"
372432518;51.75;-5.18;;1960;"Saccorhiza polyschides"
372432654;51.72;-5.47;;1960;"Saccorhiza polyschides"
372433239;51.70;-5.18;;1978;"Saccorhiza polyschides"
372433289;51.70;-5.26;;1978;"Saccorhiza polyschides"
372433429;51.69;-5.27;;1978;"Saccorhiza polyschides"
372437824;51.68;-5.16;;1960;"Saccorhiza polyschides"
372443115;51.73;-5.27;;1977;"Saccorhiza polyschides"
372443463;51.71;-5.16;;1956;"Saccorhiza polyschides"
372443574;51.73;-5.28;;1978;"Saccorhiza polyschides"
372445650;51.94;-5.15;;1978;"Saccorhiza polyschides"
372446278;51.70;-5.15;;1960;"Saccorhiza polyschides"
372446502;51.70;-5.18;;1956;"Saccorhiza polyschides"
372446986;51.72;-5.28;;1985;"Saccorhiza polyschides"
372449811;52.02;-5.07;;1978;"Saccorhiza polyschides"
372450759;51.70;-5.06;;1986;"Saccorhiza polyschides"
372450839;51.73;-5.24;;1979;"Saccorhiza polyschides"
372452140;51.73;-5.27;;1985;"Saccorhiza polyschides"
372452719;51.70;-5.15;;1960;"Saccorhiza polyschides"
372455026;51.70;-5.18;;1959;"Saccorhiza polyschides"
372455338;51.75;-5.18;;1978;"Saccorhiza polyschides"
372457124;51.68;-5.18;;1959;"Saccorhiza polyschides"
372457253;51.70;-5.16;;1959;"Saccorhiza polyschides"
372459444;52.02;-5.05;;1978;"Saccorhiza polyschides"
372461319;51.68;-5.11;;1978;"Saccorhiza polyschides"
372461354;51.64;-4.70;;1978;"Saccorhiza polyschides"
372462575;51.69;-5.15;;1960;"Saccorhiza polyschides"
372463222;51.70;-5.27;;1978;"Saccorhiza polyschides"
372465022;51.70;-5.16;;1956;"Saccorhiza polyschides"
372465944;51.71;-5.11;;1978;"Saccorhiza polyschides"
372467129;51.70;-5.14;;1960;"Saccorhiza polyschides"
372467697;51.69;-5.27;;1960;"Saccorhiza polyschides"
372467810;51.68;-5.00;;1968;"Saccorhiza polyschides"
372468965;51.73;-5.24;;1960;"Saccorhiza polyschides"
372468977;51.70;-5.18;;1960;"Saccorhiza polyschides"
372470255;51.70;-5.26;;1978;"Saccorhiza polyschides"
373718997;54.38;-5.54;;2008;"Saccorhiza polyschides"
373719688;55.29;-6.16;;2008;"Saccorhiza polyschides"
373720742;54.30;-5.52;;1983;"Saccorhiza polyschides"
373720744;54.79;-5.68;;1985;"Saccorhiza polyschides"
373721920;54.41;-5.61;;1983;"Saccorhiza polyschides"
373722820;55.28;-6.19;;2009;"Saccorhiza polyschides"
373723742;55.29;-6.27;;1984;"Saccorhiza polyschides"
373724055;55.20;-6.65;;2006;"Saccorhiza polyschides"
373726838;54.01;-6.02;;1985;"Saccorhiza polyschides"
373729450;55.21;-6.16;;2008;"Saccorhiza polyschides"
373732236;54.43;-5.53;;1999;"Saccorhiza polyschides"
373732903;54.32;-5.52;;1983;"Saccorhiza polyschides"
373735368;55.24;-6.35;;1983;"Saccorhiza polyschides"
373737845;54.37;-5.64;;1982;"Saccorhiza polyschides"
373738646;54.38;-5.55;;2004;"Saccorhiza polyschides"
373738768;55.20;-6.11;;1985;"Saccorhiza polyschides"
373746766;55.22;-6.62;;2006;"Saccorhiza polyschides"
373749304;54.01;-6.02;;1985;"Saccorhiza polyschides"
373752397;55.22;-6.16;;1985;"Saccorhiza polyschides"
373752801;54.37;-5.56;;1983;"Saccorhiza polyschides"
373755025;54.40;-5.61;;1983;"Saccorhiza polyschides"
373756004;54.38;-5.59;;1982;"Saccorhiza polyschides"
373756304;55.21;-6.65;;2011;"Saccorhiza polyschides"
373757770;54.84;-5.78;;2008;"Saccorhiza polyschides"
373760528;55.20;-6.08;;1983;"Saccorhiza polyschides"
373760911;54.39;-5.57;;2005;"Saccorhiza polyschides"
373762681;54.38;-5.57;;1984;"Saccorhiza polyschides"
373765039;55.26;-6.18;;2005;"Saccorhiza polyschides"
373766148;54.49;-5.62;;1999;"Saccorhiza polyschides"
373766208;55.21;-6.54;;2006;"Saccorhiza polyschides"
373768166;54.41;-5.62;;1982;"Saccorhiza polyschides"
373769568;55.21;-6.54;;2003;"Saccorhiza polyschides"
373774847;55.26;-6.18;;2011;"Saccorhiza polyschides"
373776546;54.39;-5.57;;2005;"Saccorhiza polyschides"
373777542;54.42;-5.58;;1983;"Saccorhiza polyschides"
373778708;54.33;-5.53;;1980;"Saccorhiza polyschides"
373779880;54.38;-5.59;;1982;"Saccorhiza polyschides"
373780782;54.83;-5.77;;2006;"Saccorhiza polyschides"
373782814;55.29;-6.19;;2005;"Saccorhiza polyschides"
373789227;54.41;-5.61;;1983;"Saccorhiza polyschides"
373794126;54.36;-5.53;;2007;"Saccorhiza polyschides"
373794369;54.35;-5.53;;1985;"Saccorhiza polyschides"
373796967;55.23;-6.42;;2008;"Saccorhiza polyschides"
373797311;54.35;-5.53;;1983;"Saccorhiza polyschides"
373797492;54.37;-5.55;;1980;"Saccorhiza polyschides"
373797524;54.46;-5.55;;2007;"Saccorhiza polyschides"
373797981;54.92;-5.73;;2006;"Saccorhiza polyschides"
373798660;55.19;-6.06;;1983;"Saccorhiza polyschides"
373799026;55.23;-6.43;;2006;"Saccorhiza polyschides"
373799087;55.21;-6.24;;2007;"Saccorhiza polyschides"
373799206;55.23;-6.42;;2008;"Saccorhiza polyschides"
373799207;55.20;-6.11;;1985;"Saccorhiza polyschides"
373799824;54.35;-5.54;;1983;"Saccorhiza polyschides"
373800997;55.24;-6.35;;1983;"Saccorhiza polyschides"
373801427;55.30;-6.18;;1985;"Saccorhiza polyschides"
373807575;54.42;-5.59;;2003;"Saccorhiza polyschides"
373808614;54.85;-5.78;;2009;"Saccorhiza polyschides"
373808962;55.21;-6.54;;2008;"Saccorhiza polyschides"
373809294;55.27;-6.17;;1985;"Saccorhiza polyschides"
373815241;54.45;-5.62;;1985;"Saccorhiza polyschides"
373815447;54.37;-5.64;;1982;"Saccorhiza polyschides"
373816467;55.30;-6.26;;1984;"Saccorhiza polyschides"
373818412;54.84;-5.78;;2008;"Saccorhiza polyschides"
373820604;54.12;-5.88;;2011;"Saccorhiza polyschides"
373827042;55.23;-6.42;;2006;"Saccorhiza polyschides"
373829038;54.44;-5.61;;1995;"Saccorhiza polyschides"
373831747;55.22;-6.28;;1985;"Saccorhiza polyschides"
373835994;55.22;-6.62;;1982;"Saccorhiza polyschides"
373944217;42.14;-8.82;;;"Saccorhiza polyschides"
373944327;39.43;-9.17;;1995;"Saccorhiza polyschides"
373944332;42.14;-8.82;;;"Saccorhiza polyschides"
373944886;42.23;-8.82;;1955;"Saccorhiza polyschides"
373944887;43.39;-4.42;;1994;"Saccorhiza polyschides"
373944918;39.43;-9.17;;1995;"Saccorhiza polyschides"
373945161;37.81;-8.83;;1995;"Saccorhiza polyschides"
373945237;43.39;-4.30;;1994;"Saccorhiza polyschides"
373945246;42.14;-8.82;;;"Saccorhiza polyschides"
373945247;39.43;-9.17;;1995;"Saccorhiza polyschides"
373945254;42.14;-8.82;;1966;"Saccorhiza polyschides"
373945264;42.14;-8.82;;;"Saccorhiza polyschides"
373945268;43.39;-4.30;;1994;"Saccorhiza polyschides"
373945298;42.14;-8.82;;;"Saccorhiza polyschides"
373945299;37.81;-8.83;;1995;"Saccorhiza polyschides"
373945302;37.81;-8.83;;1995;"Saccorhiza polyschides"
373945304;37.81;-8.83;;1995;"Saccorhiza polyschides"
373945439;37.81;-8.83;;1995;"Saccorhiza polyschides"
374460498;57.42;-7.33;;1990;"Saccorhiza polyschides"
374460927;58.88;-3.21;;1995;"Saccorhiza polyschides"
374461127;56.85;-5.77;;1989;"Saccorhiza polyschides"
374461577;58.87;-3.38;;1995;"Saccorhiza polyschides"
374461863;57.61;-7.19;;1990;"Saccorhiza polyschides"
374462025;60.05;-1.10;;1987;"Saccorhiza polyschides"
374462859;58.09;-6.41;;1990;"Saccorhiza polyschides"
374468298;58.40;-5.08;;1991;"Saccorhiza polyschides"
374468521;54.00;-4.90;;1991;"Saccorhiza polyschides"
374470705;56.10;-2.64;;1987;"Saccorhiza polyschides"
374470706;56.10;-2.64;;1987;"Saccorhiza polyschides"
374470710;56.10;-2.64;;1987;"Saccorhiza polyschides"
374470901;50.23;-4.24;;1993;"Saccorhiza polyschides"
374470919;50.32;-4.24;;1993;"Saccorhiza polyschides"
374473979;49.90;-6.45;;1986;"Saccorhiza polyschides"
374474052;49.90;-6.31;;1986;"Saccorhiza polyschides"
374478818;59.24;-2.70;;1997;"Saccorhiza polyschides"
374478836;58.88;-3.04;;1997;"Saccorhiza polyschides"
374478845;50.03;-5.35;;1994;"Saccorhiza polyschides"
374478847;56.97;-7.43;;1996;"Saccorhiza polyschides"
374478987;56.97;-7.43;;1996;"Saccorhiza polyschides"
374479054;59.24;-2.70;;1997;"Saccorhiza polyschides"
374479430;59.15;-2.70;;1997;"Saccorhiza polyschides"
374479707;58.88;-2.86;;1996;"Saccorhiza polyschides"
374479904;52.75;-4.52;;1995;"Saccorhiza polyschides"
374479905;52.75;-4.52;;1995;"Saccorhiza polyschides"
374480081;59.06;-3.04;;1996;"Saccorhiza polyschides"
374480579;59.06;-3.04;;1996;"Saccorhiza polyschides"
374490490;50.03;-5.35;;1994;"Saccorhiza polyschides"
374497202;51.65;-5.32;;1984;"Saccorhiza polyschides"
374497642;50.12;-5.07;;1985;"Saccorhiza polyschides"
374497649;60.14;-1.46;;1986;"Saccorhiza polyschides"
374497671;55.56;-1.68;;1987;"Saccorhiza polyschides"
374497890;60.14;-1.28;;1986;"Saccorhiza polyschides"
374497966;50.12;-5.07;;1985;"Saccorhiza polyschides"
374497984;60.14;-1.46;;1986;"Saccorhiza polyschides"
374497997;55.86;-5.83;;1985;"Saccorhiza polyschides"
374498054;50.15;-3.82;;1985;"Saccorhiza polyschides"
374498062;50.15;-3.82;;1985;"Saccorhiza polyschides"
374498354;52.74;-4.66;;1983;"Saccorhiza polyschides"
374499326;50.15;-3.82;;1985;"Saccorhiza polyschides"
374499332;56.04;-5.85;;1982;"Saccorhiza polyschides"
374499341;57.75;-5.69;;1990;"Saccorhiza polyschides"
374499344;57.75;-5.69;;1990;"Saccorhiza polyschides"
374501983;57.71;-6.87;;1993;"Saccorhiza polyschides"
374503731;50.14;-4.38;;1996;"Saccorhiza polyschides"
374503810;57.81;-8.57;;1997;"Saccorhiza polyschides"
374503832;58.88;-2.86;;1996;"Saccorhiza polyschides"
374503971;57.72;-8.72;;1997;"Saccorhiza polyschides"
374503972;57.72;-8.72;;1997;"Saccorhiza polyschides"
374504016;58.97;-2.87;;1996;"Saccorhiza polyschides"
374504167;50.15;-4.10;;1996;"Saccorhiza polyschides"
374504534;50.15;-3.96;;1996;"Saccorhiza polyschides"
374504535;50.15;-3.96;;1996;"Saccorhiza polyschides"
374504588;50.15;-3.96;;1996;"Saccorhiza polyschides"
374504666;50.24;-3.96;;1996;"Saccorhiza polyschides"
374504668;50.15;-3.82;;1996;"Saccorhiza polyschides"
374505121;52.74;-4.81;;1996;"Saccorhiza polyschides"
374505772;52.83;-4.67;;1995;"Saccorhiza polyschides"
374505808;56.97;-7.43;;1996;"Saccorhiza polyschides"
374508800;49.81;-6.44;;1980;"Saccorhiza polyschides"
374508831;60.41;-1.45;;1993;"Saccorhiza polyschides"
374509139;50.11;-5.63;;1978;"Saccorhiza polyschides"
374514196;50.14;-4.38;;1996;"Saccorhiza polyschides"
374514264;52.75;-4.52;;1995;"Saccorhiza polyschides"
374514453;50.32;-4.24;;1996;"Saccorhiza polyschides"
374514503;50.13;-4.93;;1996;"Saccorhiza polyschides"
374515271;52.30;-4.20;;1997;"Saccorhiza polyschides"
374515857;50.03;-5.07;;1994;"Saccorhiza polyschides"
374516081;50.13;-4.80;;1996;"Saccorhiza polyschides"
374524572;58.39;-5.25;;1991;"Saccorhiza polyschides"
374524808;54.00;-4.90;;1991;"Saccorhiza polyschides"
374525616;49.94;-5.20;;1994;"Saccorhiza polyschides"
374525778;57.80;-6.88;;1990;"Saccorhiza polyschides"
374526081;56.19;-2.64;;1987;"Saccorhiza polyschides"
374526444;56.10;-2.64;;1987;"Saccorhiza polyschides"
374527579;50.24;-3.68;;1987;"Saccorhiza polyschides"
374528620;56.39;-6.21;;1989;"Saccorhiza polyschides"
374529056;55.86;-5.67;;1989;"Saccorhiza polyschides"
374529061;60.59;-1.08;;1988;"Saccorhiza polyschides"
374529232;57.80;-6.88;;1990;"Saccorhiza polyschides"
374533993;58.39;-5.25;;1984;"Saccorhiza polyschides"
374536723;51.65;-5.18;;1985;"Saccorhiza polyschides"
374539058;50.24;-4.10;;1986;"Saccorhiza polyschides"
374539059;50.24;-4.10;;1986;"Saccorhiza polyschides"
374539621;58.30;-5.24;;1984;"Saccorhiza polyschides"
374545962;50.23;-4.24;;1993;"Saccorhiza polyschides"
374546046;50.33;-3.54;;1994;"Saccorhiza polyschides"
374546092;50.32;-4.24;;1993;"Saccorhiza polyschides"
374552282;56.84;-5.93;;1989;"Saccorhiza polyschides"
374552338;56.30;-6.04;;1989;"Saccorhiza polyschides"
374552339;56.30;-6.04;;1989;"Saccorhiza polyschides"
374552353;50.67;-4.69;;1979;"Saccorhiza polyschides"
374552356;49.90;-6.45;;1983;"Saccorhiza polyschides"
374552359;60.05;-2.18;;1987;"Saccorhiza polyschides"
374552360;60.05;-2.18;;1987;"Saccorhiza polyschides"
374552825;50.23;-4.24;;1986;"Saccorhiza polyschides"
374553502;49.90;-6.31;;1983;"Saccorhiza polyschides"
374553991;51.65;-5.18;;1978;"Saccorhiza polyschides"
374554073;50.67;-4.69;;1979;"Saccorhiza polyschides"
374554074;50.32;-4.24;;1986;"Saccorhiza polyschides"
374554134;50.20;-5.50;;1978;"Saccorhiza polyschides"
374554136;50.58;-4.82;;1979;"Saccorhiza polyschides"
374554158;50.03;-5.21;;1987;"Saccorhiza polyschides"
374554159;50.15;-3.82;;1985;"Saccorhiza polyschides"
374554573;56.84;-5.93;;1989;"Saccorhiza polyschides"
374554849;49.90;-6.45;;1983;"Saccorhiza polyschides"
374554893;49.90;-6.31;;1983;"Saccorhiza polyschides"
374554926;49.81;-6.44;;1983;"Saccorhiza polyschides"
374555078;51.65;-5.18;;1978;"Saccorhiza polyschides"
374556394;59.96;-1.46;;1986;"Saccorhiza polyschides"
374563725;59.15;-2.87;;1997;"Saccorhiza polyschides"
374563792;58.97;-2.87;;1995;"Saccorhiza polyschides"
374563986;58.97;-3.04;;1995;"Saccorhiza polyschides"
374564319;56.97;-7.43;;1996;"Saccorhiza polyschides"
374564507;58.97;-2.87;;1995;"Saccorhiza polyschides"
374564508;58.97;-2.87;;1995;"Saccorhiza polyschides"
374564631;60.23;-1.64;;1993;"Saccorhiza polyschides"
374564641;58.97;-3.04;;1995;"Saccorhiza polyschides"
374564667;49.94;-5.34;;1994;"Saccorhiza polyschides"
374564821;49.94;-5.34;;1994;"Saccorhiza polyschides"
374564822;49.94;-5.34;;1994;"Saccorhiza polyschides"
374564833;57.06;-7.44;;1996;"Saccorhiza polyschides"
374564883;59.06;-2.87;;1997;"Saccorhiza polyschides"
374564918;57.42;-7.33;;1994;"Saccorhiza polyschides"
374564927;49.94;-5.34;;1994;"Saccorhiza polyschides"
374564933;59.15;-2.52;;1997;"Saccorhiza polyschides"
374569728;51.65;-5.03;;1985;"Saccorhiza polyschides"
374570067;50.22;-4.94;;1996;"Saccorhiza polyschides"
374571765;50.15;-3.82;;1993;"Saccorhiza polyschides"
374571893;51.65;-5.18;;1998;"Saccorhiza polyschides"
374580711;50.24;-3.68;;1994;"Saccorhiza polyschides"
374580719;50.42;-3.55;;1994;"Saccorhiza polyschides"
374580752;50.42;-3.55;;1994;"Saccorhiza polyschides"
374580836;50.42;-3.55;;1994;"Saccorhiza polyschides"
374580857;50.42;-3.55;;1994;"Saccorhiza polyschides"
374580873;50.42;-3.55;;1994;"Saccorhiza polyschides"
374580943;50.33;-3.54;;1994;"Saccorhiza polyschides"
374581079;49.94;-5.34;;1994;"Saccorhiza polyschides"
374581214;50.42;-3.69;;1994;"Saccorhiza polyschides"
374581217;50.42;-3.55;;1994;"Saccorhiza polyschides"
374581239;50.33;-3.54;;1994;"Saccorhiza polyschides"
374588487;59.51;-1.64;;1987;"Saccorhiza polyschides"
374588754;60.14;-1.64;;1986;"Saccorhiza polyschides"
374590352;58.88;-2.86;;1996;"Saccorhiza polyschides"
374590357;58.88;-3.21;;1997;"Saccorhiza polyschides"
374590404;59.15;-2.70;;1997;"Saccorhiza polyschides"
374590541;58.97;-2.87;;1996;"Saccorhiza polyschides"
374590996;56.87;-7.58;;1996;"Saccorhiza polyschides"
374597041;50.32;-4.24;;1993;"Saccorhiza polyschides"
374599785;51.12;-4.71;;1979;"Saccorhiza polyschides"
374600353;50.32;-4.24;;1986;"Saccorhiza polyschides"
374600358;51.12;-4.71;;1979;"Saccorhiza polyschides"
374601901;50.23;-4.24;;1986;"Saccorhiza polyschides"
374606531;52.75;-4.52;;1983;"Saccorhiza polyschides"
374606535;51.65;-5.18;;1985;"Saccorhiza polyschides"
374606623;50.10;-5.77;;1978;"Saccorhiza polyschides"
374610051;50.67;-4.83;;1979;"Saccorhiza polyschides"
374612414;56.57;-6.07;;1989;"Saccorhiza polyschides"
374613080;50.15;-3.82;;1985;"Saccorhiza polyschides"
374614649;59.42;-1.82;;1987;"Saccorhiza polyschides"
374614653;55.86;-5.83;;1985;"Saccorhiza polyschides"
374614654;55.86;-5.83;;1985;"Saccorhiza polyschides"
374614715;50.20;-5.50;;1978;"Saccorhiza polyschides"
374615378;50.20;-5.50;;1978;"Saccorhiza polyschides"
374615577;50.24;-3.54;;1987;"Saccorhiza polyschides"
374615584;50.12;-5.07;;1985;"Saccorhiza polyschides"
374615855;56.13;-5.86;;1982;"Saccorhiza polyschides"
374618271;50.15;-3.82;;1985;"Saccorhiza polyschides"
374620652;57.90;-6.72;;1988;"Saccorhiza polyschides"
374621027;54.00;-4.90;;1991;"Saccorhiza polyschides"
374621918;54.00;-4.90;;1991;"Saccorhiza polyschides"
374622020;58.09;-6.41;;1990;"Saccorhiza polyschides"
374622044;55.85;-6.15;;1982;"Saccorhiza polyschides"
374623933;50.12;-5.07;;1985;"Saccorhiza polyschides"
374626593;50.23;-4.24;;1993;"Saccorhiza polyschides"
374628680;58.03;-5.38;;1987;"Saccorhiza polyschides"
374628851;49.90;-6.31;;1983;"Saccorhiza polyschides"
374629049;52.93;-4.53;;1995;"Saccorhiza polyschides"
374632251;50.03;-5.07;;1994;"Saccorhiza polyschides"
374634419;60.32;-1.45;;1987;"Saccorhiza polyschides"
374635212;50.24;-3.82;;1985;"Saccorhiza polyschides"
374635353;51.65;-5.03;;1985;"Saccorhiza polyschides"
374635630;57.80;-6.88;;1990;"Saccorhiza polyschides"
374636002;57.42;-7.33;;1990;"Saccorhiza polyschides"
374636077;58.03;-5.38;;1987;"Saccorhiza polyschides"
374638528;50.49;-4.96;;1988;"Saccorhiza polyschides"
374639287;57.84;-5.70;;1990;"Saccorhiza polyschides"
374639624;50.03;-5.21;;1987;"Saccorhiza polyschides"
374639790;50.03;-5.21;;1987;"Saccorhiza polyschides"
374639923;56.32;-5.55;;1989;"Saccorhiza polyschides"
374640093;50.24;-4.10;;1996;"Saccorhiza polyschides"
374642167;49.90;-6.45;;1983;"Saccorhiza polyschides"
374642273;50.24;-3.68;;1987;"Saccorhiza polyschides"
374642389;59.96;-1.28;;1974;"Saccorhiza polyschides"
374643483;52.74;-4.81;;1977;"Saccorhiza polyschides"
374643584;56.76;-5.76;;1979;"Saccorhiza polyschides"
374643589;50.12;-5.07;;1977;"Saccorhiza polyschides"
374643653;50.24;-4.10;;1990;"Saccorhiza polyschides"
374643869;50.15;-3.82;;1976;"Saccorhiza polyschides"
374643870;51.83;-5.33;;1977;"Saccorhiza polyschides"
374643871;50.15;-3.82;;1976;"Saccorhiza polyschides"
374643878;50.67;-4.69;;1979;"Saccorhiza polyschides"
374645336;50.15;-3.82;;1985;"Saccorhiza polyschides"
374647283;50.14;-4.38;;1996;"Saccorhiza polyschides"
374647397;49.90;-6.45;;1988;"Saccorhiza polyschides"
374647835;50.58;-4.96;;1977;"Saccorhiza polyschides"
374649195;59.24;-2.52;;1997;"Saccorhiza polyschides"
374649510;50.12;-5.07;;1985;"Saccorhiza polyschides"
374649527;50.67;-4.83;;1979;"Saccorhiza polyschides"
374650563;50.15;-3.82;;1985;"Saccorhiza polyschides"
374650819;50.11;-5.63;;1978;"Saccorhiza polyschides"
374650853;50.24;-4.10;;1996;"Saccorhiza polyschides"
374651822;50.24;-3.54;;1994;"Saccorhiza polyschides"
374652421;50.24;-3.96;;1996;"Saccorhiza polyschides"
374654959;60.05;-1.28;;1974;"Saccorhiza polyschides"
374659580;50.12;-5.07;;1985;"Saccorhiza polyschides"
374659598;52.74;-4.81;;1983;"Saccorhiza polyschides"
374659599;49.90;-6.31;;1983;"Saccorhiza polyschides"
374659601;50.15;-3.82;;1985;"Saccorhiza polyschides"
374660777;52.74;-4.81;;1997;"Saccorhiza polyschides"
374660983;49.81;-6.44;;1983;"Saccorhiza polyschides"
374660984;49.81;-6.44;;1983;"Saccorhiza polyschides"
374661288;50.61;-3.41;;1992;"Saccorhiza polyschides"
374661874;58.87;-3.38;;1995;"Saccorhiza polyschides"
374664336;49.90;-6.31;;1983;"Saccorhiza polyschides"
374664337;49.81;-6.44;;1983;"Saccorhiza polyschides"
374665029;50.24;-4.10;;1995;"Saccorhiza polyschides"
374665433;50.52;-2.56;;1987;"Saccorhiza polyschides"
374665439;49.90;-6.45;;1980;"Saccorhiza polyschides"
374665440;60.05;-1.28;;1974;"Saccorhiza polyschides"
374665533;60.23;-1.09;;1987;"Saccorhiza polyschides"
374665595;56.13;-5.70;;1989;"Saccorhiza polyschides"
374666978;50.12;-5.07;;1985;"Saccorhiza polyschides"
374666985;49.81;-6.31;;1983;"Saccorhiza polyschides"
374668521;57.21;-5.81;;1991;"Saccorhiza polyschides"
374670432;51.65;-5.32;;1978;"Saccorhiza polyschides"
374670545;52.01;-5.06;;1978;"Saccorhiza polyschides"
374671556;51.65;-5.32;;1978;"Saccorhiza polyschides"
374673574;51.65;-5.18;;1978;"Saccorhiza polyschides"
374674927;50.42;-3.69;;1992;"Saccorhiza polyschides"
374675327;50.23;-4.24;;1986;"Saccorhiza polyschides"
374675404;50.67;-4.69;;1979;"Saccorhiza polyschides"
374677338;57.15;-7.45;;1979;"Saccorhiza polyschides"
374677564;49.90;-6.31;;1984;"Saccorhiza polyschides"
374678819;55.25;-4.99;;1978;"Saccorhiza polyschides"
374678894;50.33;-3.54;;1993;"Saccorhiza polyschides"
374678907;49.90;-6.31;;1983;"Saccorhiza polyschides"
374680523;58.79;-3.21;;1995;"Saccorhiza polyschides"
374681228;55.96;-5.52;;1988;"Saccorhiza polyschides"
374681428;60.41;-1.45;;1986;"Saccorhiza polyschides"
374684701;58.88;-3.21;;1997;"Saccorhiza polyschides"
374687876;50.42;-3.55;;1992;"Saccorhiza polyschides"
374687891;55.86;-5.67;;1985;"Saccorhiza polyschides"
374691053;59.06;-3.04;;1996;"Saccorhiza polyschides"
374691544;59.15;-3.05;;1996;"Saccorhiza polyschides"
374693382;60.40;-0.91;;1974;"Saccorhiza polyschides"
374693752;51.42;-9.43;;1975;"Saccorhiza polyschides"
374693758;50.02;-5.49;;1977;"Saccorhiza polyschides"
374693825;50.11;-5.49;;1977;"Saccorhiza polyschides"
374693946;55.35;-4.84;;1978;"Saccorhiza polyschides"
374694743;49.90;-6.45;;1983;"Saccorhiza polyschides"
374695042;50.12;-5.07;;1985;"Saccorhiza polyschides"
374695706;50.49;-4.96;;1988;"Saccorhiza polyschides"
374697768;50.58;-4.96;;1988;"Saccorhiza polyschides"
374697769;60.05;-1.28;;1986;"Saccorhiza polyschides"
374699656;54.00;-4.90;;1991;"Saccorhiza polyschides"
374701280;50.15;-3.82;;1985;"Saccorhiza polyschides"
374701282;50.12;-5.07;;1985;"Saccorhiza polyschides"
374701370;58.97;-2.87;;1995;"Saccorhiza polyschides"
374702359;60.05;-2.18;;1987;"Saccorhiza polyschides"
374702568;50.32;-4.24;;1986;"Saccorhiza polyschides"
374702584;50.52;-2.56;;1987;"Saccorhiza polyschides"
374702924;56.39;-6.21;;1989;"Saccorhiza polyschides"
374704025;58.88;-3.04;;1995;"Saccorhiza polyschides"
374704227;50.02;-5.63;;1977;"Saccorhiza polyschides"
374704604;50.33;-3.54;;1994;"Saccorhiza polyschides"
374708484;51.42;-9.58;;1975;"Saccorhiza polyschides"
374708616;50.12;-5.07;;1985;"Saccorhiza polyschides"
374708621;52.74;-4.81;;1977;"Saccorhiza polyschides"
374709464;51.68;-5.68;;1994;"Saccorhiza polyschides"
374709526;54.00;-4.90;;1991;"Saccorhiza polyschides"
374710121;50.61;-3.27;;1994;"Saccorhiza polyschides"
374710213;50.24;-3.96;;1995;"Saccorhiza polyschides"
374710320;60.05;-1.28;;1986;"Saccorhiza polyschides"
374710338;52.74;-4.81;;1983;"Saccorhiza polyschides"
374710339;52.74;-4.81;;1983;"Saccorhiza polyschides"
374711935;50.52;-3.41;;1992;"Saccorhiza polyschides"
374712055;50.15;-4.10;;1995;"Saccorhiza polyschides"
374712066;50.23;-4.24;;1993;"Saccorhiza polyschides"
374712617;50.14;-4.38;;1996;"Saccorhiza polyschides"
374712798;55.86;-5.83;;1985;"Saccorhiza polyschides"
374712844;49.90;-6.31;;1983;"Saccorhiza polyschides"
374714652;57.30;-5.65;;1985;"Saccorhiza polyschides"
374715958;58.09;-6.41;;1990;"Saccorhiza polyschides"
374715960;56.84;-5.93;;1989;"Saccorhiza polyschides"
374718362;50.32;-4.52;;1977;"Saccorhiza polyschides"
374718386;50.33;-3.68;;1993;"Saccorhiza polyschides"
374718524;50.13;-4.93;;1981;"Saccorhiza polyschides"
374718535;50.24;-4.10;;1977;"Saccorhiza polyschides"
374718713;51.65;-5.32;;1984;"Saccorhiza polyschides"
374721269;50.42;-3.55;;1993;"Saccorhiza polyschides"
